city,year,age,count,sex
GY,1996,55-64,0.0,female
GY,1997,55-64,7.0,female
GY,1998,55-64,8.0,female
GY,2000,55-64,5.0,female
GY,2001,55-64,3.0,female
GY,2002,55-64,15.0,female
GY,2003,55-64,10.0,female
GY,2005,55-64,11.0,female
GY,2006,55-64,3.0,female
GY,2007,55-64,3.0,female
GY,2008,55-64,3.0,female
HK,1997,55-64,64.0,female
HK,1999,55-64,43.0,female
HK,2000,55-64,45.0,female
HK,2001,55-64,34.0,female
HK,2002,55-64,35.0,female
HK,2003,55-64,43.0,female
HK,2004,55-64,34.0,female
HK,2005,55-64,34.0,female
HK,2006,55-64,42.0,female
HK,2007,55-64,37.0,female
HK,2008,55-64,40.0,female
HN,1995,55-64,136.0,female
HN,1996,55-64,149.0,female
HN,1997,55-64,116.0,female
HN,1998,55-64,135.0,female
HN,1999,55-64,140.0,female
HN,2000,55-64,160.0,female
HN,2001,55-64,196.0,female
HN,2002,55-64,193.0,female
HN,2003,55-64,127.0,female
HN,2004,55-64,121.0,female
HN,2005,55-64,81.0,female
HN,2006,55-64,87.0,female
HN,2007,55-64,84.0,female
HN,2008,55-64,82.0,female
HR,1995,55-64,60.0,female
HR,1997,55-64,52.0,female
HR,1998,55-64,48.0,female
HR,1999,55-64,16.0,female
HR,2001,55-64,28.0,female
HR,2002,55-64,16.0,female
HR,2003,55-64,15.0,female
HR,2004,55-64,7.0,female
HR,2005,55-64,6.0,female
HR,2006,55-64,7.0,female
HR,2008,55-64,12.0,female
HT,1996,55-64,62.0,female
HT,1997,55-64,119.0,female
HT,1998,55-64,141.0,female
HT,1999,55-64,162.0,female
HT,2000,55-64,132.0,female
HT,2001,55-64,109.0,female
HT,2002,55-64,120.0,female
HT,2003,55-64,165.0,female
HT,2004,55-64,176.0,female
HT,2005,55-64,170.0,female
HT,2006,55-64,184.0,female
HT,2007,55-64,182.0,female
HT,2008,55-64,179.0,female
HU,1996,55-64,27.0,female
HU,1997,55-64,19.0,female
HU,1998,55-64,17.0,female
HU,1999,55-64,7.0,female
HU,2000,55-64,10.0,female
HU,2001,55-64,13.0,female
HU,2002,55-64,14.0,female
HU,2003,55-64,11.0,female
HU,2004,55-64,14.0,female
HU,2005,55-64,15.0,female
HU,2006,55-64,11.0,female
HU,2007,55-64,6.0,female
HU,2008,55-64,5.0,female
ID,1995,55-64,90.0,female
ID,1996,55-64,586.0,female
ID,1997,55-64,788.0,female
ID,1998,55-64,1610.0,female
ID,1999,55-64,1909.0,female
ID,2001,55-64,2381.0,female
ID,2002,55-64,3118.0,female
ID,2003,55-64,3907.0,female
ID,2004,55-64,5422.0,female
ID,2005,55-64,7539.0,female
ID,2006,55-64,8786.0,female
ID,2007,55-64,7965.0,female
ID,2008,55-64,8485.0,female
IE,1998,55-64,4.0,female
IE,1999,55-64,3.0,female
IE,2000,55-64,7.0,female
IE,2001,55-64,1.0,female
IE,2002,55-64,0.0,female
IE,2003,55-64,1.0,female
IE,2004,55-64,3.0,female
IE,2005,55-64,0.0,female
IE,2006,55-64,3.0,female
IE,2007,55-64,2.0,female
IE,2008,55-64,3.0,female
IL,1996,55-64,5.0,female
IL,1997,55-64,3.0,female
IL,1998,55-64,9.0,female
IL,1999,55-64,5.0,female
IL,2000,55-64,7.0,female
IL,2001,55-64,2.0,female
IL,2002,55-64,8.0,female
IL,2003,55-64,1.0,female
IL,2004,55-64,0.0,female
IL,2005,55-64,1.0,female
IL,2006,55-64,2.0,female
IL,2007,55-64,6.0,female
IL,2008,55-64,4.0,female
IN,1995,55-64,30.0,female
IN,1996,55-64,103.0,female
IN,1997,55-64,102.0,female
IN,1998,55-64,200.0,female
IN,1999,55-64,898.0,female
IN,2000,55-64,4594.0,female
IN,2001,55-64,3353.0,female
IN,2002,55-64,7636.0,female
IN,2003,55-64,8322.0,female
IN,2004,55-64,9705.0,female
IN,2005,55-64,10513.0,female
IN,2006,55-64,11752.0,female
IN,2007,55-64,13195.0,female
IN,2008,55-64,14407.0,female
IQ,1995,55-64,886.0,female
IQ,1997,55-64,641.0,female
IQ,1998,55-64,712.0,female
IQ,1999,55-64,527.0,female
IQ,2000,55-64,103.0,female
IQ,2001,55-64,126.0,female
IQ,2002,55-64,129.0,female
IQ,2003,55-64,143.0,female
IQ,2004,55-64,113.0,female
IQ,2005,55-64,135.0,female
IQ,2006,55-64,111.0,female
IQ,2007,55-64,130.0,female
IQ,2008,55-64,161.0,female
IR,1995,55-64,685.0,female
IR,1996,55-64,452.0,female
IR,1997,55-64,341.0,female
IR,1998,55-64,431.0,female
IR,1999,55-64,396.0,female
IR,2000,55-64,407.0,female
IR,2001,55-64,442.0,female
IR,2002,55-64,439.0,female
IR,2003,55-64,440.0,female
IR,2004,55-64,378.0,female
IR,2005,55-64,382.0,female
IR,2006,55-64,336.0,female
IR,2007,55-64,387.0,female
IR,2008,55-64,367.0,female
IS,1995,55-64,0.0,female
IS,1996,55-64,0.0,female
IS,1997,55-64,1.0,female
IS,1998,55-64,0.0,female
IS,2002,55-64,0.0,female
IS,2003,55-64,0.0,female
IS,2004,55-64,0.0,female
IS,2005,55-64,0.0,female
IS,2006,55-64,0.0,female
IS,2007,55-64,0.0,female
IS,2008,55-64,0.0,female
IT,1995,55-64,51.0,female
IT,1996,55-64,56.0,female
IT,1997,55-64,68.0,female
IT,1998,55-64,75.0,female
IT,1999,55-64,32.0,female
IT,2000,55-64,19.0,female
IT,2001,55-64,14.0,female
IT,2002,55-64,28.0,female
IT,2003,55-64,13.0,female
IT,2004,55-64,19.0,female
IT,2005,55-64,19.0,female
IT,2006,55-64,16.0,female
IT,2007,55-64,19.0,female
IT,2008,55-64,21.0,female
JM,1995,55-64,2.0,female
JM,1996,55-64,3.0,female
JM,1997,55-64,1.0,female
JM,1998,55-64,4.0,female
JM,1999,55-64,5.0,female
JM,2000,55-64,5.0,female
JM,2001,55-64,2.0,female
JM,2002,55-64,3.0,female
JM,2003,55-64,0.0,female
JM,2004,55-64,2.0,female
JM,2005,55-64,1.0,female
JM,2006,55-64,0.0,female
JM,2007,55-64,2.0,female
JM,2008,55-64,1.0,female
JO,1995,55-64,12.0,female
JO,1996,55-64,8.0,female
JO,1997,55-64,5.0,female
JO,1998,55-64,7.0,female
JO,1999,55-64,7.0,female
JO,2000,55-64,2.0,female
JO,2001,55-64,9.0,female
JO,2002,55-64,12.0,female
JO,2003,55-64,12.0,female
JO,2004,55-64,12.0,female
JO,2005,55-64,8.0,female
JO,2006,55-64,2.0,female
JO,2007,55-64,12.0,female
JO,2008,55-64,7.0,female
JP,1995,55-64,637.0,female
JP,1996,55-64,565.0,female
JP,1997,55-64,547.0,female
JP,1998,55-64,417.0,female
JP,1999,55-64,419.0,female
JP,2000,55-64,384.0,female
JP,2001,55-64,330.0,female
JP,2002,55-64,308.0,female
JP,2003,55-64,313.0,female
JP,2004,55-64,294.0,female
JP,2005,55-64,309.0,female
JP,2006,55-64,256.0,female
JP,2007,55-64,212.0,female
JP,2008,55-64,253.0,female
KE,1995,55-64,242.0,female
KE,1996,55-64,245.0,female
KE,1997,55-64,242.0,female
KE,1998,55-64,324.0,female
KE,1999,55-64,348.0,female
KE,2000,55-64,347.0,female
KE,2001,55-64,394.0,female
KE,2002,55-64,445.0,female
KE,2003,55-64,551.0,female
KE,2004,55-64,558.0,female
KE,2005,55-64,593.0,female
KE,2006,55-64,604.0,female
KE,2007,55-64,542.0,female
KE,2008,55-64,481.0,female
KG,1995,55-64,15.0,female
KG,1996,55-64,26.0,female
KG,1997,55-64,29.0,female
KG,1998,55-64,22.0,female
KG,1999,55-64,31.0,female
KG,2000,55-64,30.0,female
KG,2001,55-64,30.0,female
KG,2002,55-64,39.0,female
KG,2003,55-64,29.0,female
KG,2004,55-64,34.0,female
KG,2005,55-64,33.0,female
KG,2006,55-64,32.0,female
KG,2007,55-64,47.0,female
KG,2008,55-64,41.0,female
KH,1995,55-64,1180.0,female
KH,1996,55-64,1201.0,female
KH,1998,55-64,1359.0,female
KH,1999,55-64,1448.0,female
KH,2000,55-64,1459.0,female
KH,2001,55-64,1428.0,female
KH,2002,55-64,1650.0,female
KH,2003,55-64,1857.0,female
KH,2004,55-64,1836.0,female
KH,2005,55-64,2058.0,female
KH,2006,55-64,1915.0,female
KH,2007,55-64,1839.0,female
KH,2008,55-64,1943.0,female
KI,1996,55-64,1.0,female
KI,1997,55-64,2.0,female
KI,1998,55-64,1.0,female
KI,1999,55-64,3.0,female
KI,2000,55-64,1.0,female
KI,2001,55-64,4.0,female
KI,2002,55-64,4.0,female
KI,2003,55-64,3.0,female
KI,2004,55-64,6.0,female
KI,2005,55-64,3.0,female
KI,2006,55-64,8.0,female
KI,2007,55-64,4.0,female
KI,2008,55-64,3.0,female
KM,1995,55-64,5.0,female
KM,1996,55-64,10.0,female
KM,1998,55-64,4.0,female
KM,2000,55-64,2.0,female
KM,2001,55-64,2.0,female
KM,2002,55-64,2.0,female
KM,2003,55-64,1.0,female
KM,2005,55-64,3.0,female
KM,2006,55-64,4.0,female
KM,2008,55-64,2.0,female
KN,2001,55-64,1.0,female
KN,2002,55-64,1.0,female
KN,2007,55-64,1.0,female
KN,2008,55-64,0.0,female
KP,1997,55-64,175.0,female
KP,1998,55-64,20.0,female
KP,1999,55-64,68.0,female
KP,2000,55-64,591.0,female
KP,2001,55-64,553.0,female
KP,2002,55-64,892.0,female
KP,2003,55-64,769.0,female
KP,2004,55-64,724.0,female
KP,2005,55-64,764.0,female
KP,2006,55-64,791.0,female
KP,2007,55-64,1056.0,female
KP,2008,55-64,1177.0,female
KR,1995,55-64,408.0,female
KR,1996,55-64,340.0,female
KR,1997,55-64,359.0,female
KR,1998,55-64,393.0,female
KR,1999,55-64,306.0,female
KR,2000,55-64,295.0,female
KR,2001,55-64,390.0,female
KR,2002,55-64,377.0,female
KR,2003,55-64,381.0,female
KR,2004,55-64,360.0,female
KR,2005,55-64,373.0,female
KR,2006,55-64,371.0,female
KR,2007,55-64,347.0,female
KR,2008,55-64,360.0,female
KW,1995,55-64,4.0,female
KW,1996,55-64,3.0,female
KW,1997,55-64,1.0,female
KW,1998,55-64,5.0,female
KW,1999,55-64,4.0,female
KW,2000,55-64,3.0,female
KW,2001,55-64,5.0,female
KW,2002,55-64,3.0,female
KW,2003,55-64,3.0,female
KW,2004,55-64,5.0,female
KW,2005,55-64,1.0,female
KW,2006,55-64,6.0,female
KW,2007,55-64,7.0,female
KW,2008,55-64,5.0,female
KY,1998,55-64,0.0,female
KY,1999,55-64,0.0,female
KY,2003,55-64,0.0,female
KY,2004,55-64,0.0,female
KY,2006,55-64,0.0,female
KY,2007,55-64,0.0,female
KZ,1997,55-64,142.0,female
KZ,1998,55-64,174.0,female
KZ,1999,55-64,171.0,female
KZ,2000,55-64,202.0,female
KZ,2001,55-64,194.0,female
KZ,2002,55-64,194.0,female
KZ,2004,55-64,178.0,female
KZ,2005,55-64,121.0,female
KZ,2006,55-64,116.0,female
KZ,2007,55-64,124.0,female
KZ,2008,55-64,137.0,female
LA,1995,55-64,52.0,female
LA,1996,55-64,59.0,female
LA,1997,55-64,88.0,female
LA,1998,55-64,90.0,female
LA,1999,55-64,98.0,female
LA,2000,55-64,91.0,female
LA,2001,55-64,104.0,female
LA,2002,55-64,117.0,female
LA,2003,55-64,114.0,female
LA,2004,55-64,164.0,female
LA,2005,55-64,192.0,female
LA,2006,55-64,222.0,female
LA,2007,55-64,206.0,female
LA,2008,55-64,220.0,female
LB,1995,55-64,5.0,female
LB,1996,55-64,6.0,female
LB,1997,55-64,8.0,female
LB,1998,55-64,8.0,female
LB,1999,55-64,9.0,female
LB,2000,55-64,4.0,female
LB,2001,55-64,4.0,female
LB,2002,55-64,3.0,female
LB,2003,55-64,2.0,female
LB,2004,55-64,1.0,female
LB,2005,55-64,3.0,female
LB,2006,55-64,2.0,female
LB,2007,55-64,3.0,female
LB,2008,55-64,3.0,female
LC,1997,55-64,0.0,female
LC,1998,55-64,1.0,female
LC,2000,55-64,1.0,female
LC,2002,55-64,1.0,female
LC,2003,55-64,2.0,female
LC,2004,55-64,0.0,female
LC,2005,55-64,0.0,female
LC,2006,55-64,1.0,female
LC,2008,55-64,1.0,female
LK,1995,55-64,81.0,female
LK,1996,55-64,111.0,female
LK,1997,55-64,89.0,female
LK,1998,55-64,119.0,female
LK,1999,55-64,126.0,female
LK,2000,55-64,144.0,female
LK,2001,55-64,156.0,female
LK,2002,55-64,151.0,female
LK,2003,55-64,132.0,female
LK,2004,55-64,122.0,female
LK,2005,55-64,154.0,female
LK,2006,55-64,157.0,female
LK,2007,55-64,176.0,female
LK,2008,55-64,172.0,female
LR,1996,55-64,12.0,female
LR,1998,55-64,17.0,female
LR,2000,55-64,16.0,female
LR,2001,55-64,17.0,female
LR,2002,55-64,41.0,female
LR,2003,55-64,30.0,female
LR,2004,55-64,41.0,female
LR,2005,55-64,52.0,female
LR,2006,55-64,85.0,female
LR,2008,55-64,170.0,female
LS,1995,55-64,17.0,female
LS,1996,55-64,29.0,female
LS,1997,55-64,40.0,female
LS,1998,55-64,30.0,female
LS,2000,55-64,36.0,female
LS,2002,55-64,41.0,female
LS,2003,55-64,59.0,female
LS,2004,55-64,68.0,female
LS,2005,55-64,297.0,female
LS,2006,55-64,90.0,female
LS,2007,55-64,13.0,female
LS,2008,55-64,76.0,female
LT,1995,55-64,16.0,female
LT,1996,55-64,29.0,female
LT,1997,55-64,25.0,female
LT,1998,55-64,21.0,female
LT,1999,55-64,20.0,female
LT,2000,55-64,22.0,female
LT,2001,55-64,28.0,female
LT,2002,55-64,18.0,female
LT,2003,55-64,20.0,female
LT,2004,55-64,24.0,female
LT,2005,55-64,23.0,female
LT,2006,55-64,38.0,female
LT,2007,55-64,22.0,female
LT,2008,55-64,18.0,female
LU,1996,55-64,0.0,female
LU,1997,55-64,1.0,female
LU,1998,55-64,0.0,female
LU,2001,55-64,1.0,female
LU,2002,55-64,1.0,female
LU,2003,55-64,0.0,female
LU,2004,55-64,0.0,female
LU,2005,55-64,1.0,female
LU,2006,55-64,1.0,female
LU,2007,55-64,0.0,female
LU,2008,55-64,0.0,female
LV,1995,55-64,27.0,female
LV,1996,55-64,10.0,female
LV,1997,55-64,16.0,female
LV,1998,55-64,15.0,female
LV,1999,55-64,11.0,female
LV,2000,55-64,7.0,female
LV,2001,55-64,18.0,female
LV,2002,55-64,11.0,female
LV,2003,55-64,17.0,female
LV,2004,55-64,12.0,female
LV,2005,55-64,18.0,female
LV,2006,55-64,9.0,female
LV,2007,55-64,12.0,female
LV,2008,55-64,9.0,female
LY,1995,55-64,13.0,female
LY,1996,55-64,9.0,female
LY,1999,55-64,14.0,female
LY,2000,55-64,16.0,female
LY,2003,55-64,21.0,female
LY,2004,55-64,13.0,female
LY,2005,55-64,21.0,female
LY,2006,55-64,12.0,female
LY,2007,55-64,7.0,female
LY,2008,55-64,9.0,female
MA,1995,55-64,317.0,female
MA,1996,55-64,400.0,female
MA,1997,55-64,424.0,female
MA,1998,55-64,402.0,female
MA,1999,55-64,351.0,female
MA,2000,55-64,406.0,female
MA,2001,55-64,399.0,female
MA,2002,55-64,357.0,female
MA,2003,55-64,366.0,female
MA,2004,55-64,331.0,female
MA,2005,55-64,343.0,female
MA,2006,55-64,335.0,female
MA,2007,55-64,306.0,female
MA,2008,55-64,290.0,female
MC,1999,55-64,0.0,female
MD,1995,55-64,10.0,female
MD,1996,55-64,3.0,female
MD,1997,55-64,6.0,female
MD,1998,55-64,5.0,female
MD,1999,55-64,7.0,female
MD,2000,55-64,14.0,female
MD,2001,55-64,14.0,female
MD,2002,55-64,23.0,female
MD,2003,55-64,16.0,female
MD,2004,55-64,28.0,female
MD,2005,55-64,23.0,female
MD,2006,55-64,25.0,female
MD,2007,55-64,25.0,female
MD,2008,55-64,22.0,female
ME,2005,55-64,0.0,female
ME,2006,55-64,3.0,female
ME,2007,55-64,3.0,female
ME,2008,55-64,4.0,female
MG,1995,55-64,230.0,female
MG,1996,55-64,197.0,female
MG,1998,55-64,253.0,female
MG,2001,55-64,289.0,female
MG,2002,55-64,234.0,female
MG,2003,55-64,326.0,female
MG,2004,55-64,220.0,female
MG,2005,55-64,248.0,female
MG,2006,55-64,353.0,female
MG,2007,55-64,378.0,female
MG,2008,55-64,383.0,female
MH,1996,55-64,3.0,female
MH,1998,55-64,1.0,female
MH,1999,55-64,2.0,female
MH,2000,55-64,2.0,female
MH,2001,55-64,2.0,female
MH,2002,55-64,1.0,female
MH,2003,55-64,1.0,female
MH,2004,55-64,0.0,female
MH,2005,55-64,4.0,female
MH,2006,55-64,4.0,female
MH,2007,55-64,3.0,female
MH,2008,55-64,1.0,female
MK,1995,55-64,17.0,female
MK,1996,55-64,19.0,female
MK,1997,55-64,7.0,female
MK,1998,55-64,6.0,female
MK,1999,55-64,10.0,female
MK,2000,55-64,5.0,female
MK,2001,55-64,3.0,female
MK,2002,55-64,6.0,female
MK,2003,55-64,1.0,female
MK,2004,55-64,3.0,female
MK,2005,55-64,5.0,female
MK,2006,55-64,7.0,female
MK,2007,55-64,4.0,female
MK,2008,55-64,7.0,female
ML,1995,55-64,61.0,female
ML,1996,55-64,51.0,female
ML,1997,55-64,60.0,female
ML,1998,55-64,79.0,female
ML,1999,55-64,96.0,female
ML,2000,55-64,75.0,female
ML,2002,55-64,71.0,female
ML,2003,55-64,73.0,female
ML,2004,55-64,105.0,female
ML,2005,55-64,101.0,female
ML,2006,55-64,116.0,female
ML,2007,55-64,113.0,female
ML,2008,55-64,172.0,female
MM,1995,55-64,343.0,female
MM,1996,55-64,408.0,female
MM,1997,55-64,308.0,female
MM,1998,55-64,382.0,female
MM,1999,55-64,420.0,female
MM,2000,55-64,592.0,female
MM,2001,55-64,650.0,female
MM,2002,55-64,845.0,female
MM,2003,55-64,943.0,female
MM,2004,55-64,1122.0,female
MM,2005,55-64,1218.0,female
MM,2006,55-64,1448.0,female
MM,2007,55-64,1601.0,female
MM,2008,55-64,1644.0,female
MN,1994,55-64,2.0,female
MN,1995,55-64,9.0,female
MN,1996,55-64,19.0,female
MN,1997,55-64,13.0,female
MN,1998,55-64,21.0,female
MN,1999,55-64,18.0,female
MN,2000,55-64,26.0,female
MN,2001,55-64,28.0,female
MN,2002,55-64,22.0,female
MN,2003,55-64,32.0,female
MN,2004,55-64,24.0,female
MN,2005,55-64,32.0,female
MN,2006,55-64,24.0,female
MN,2007,55-64,36.0,female
MN,2008,55-64,32.0,female
MO,1995,55-64,5.0,female
MO,1996,55-64,3.0,female
MO,1997,55-64,6.0,female
MO,1998,55-64,3.0,female
MO,2000,55-64,3.0,female
MO,2001,55-64,1.0,female
MO,2002,55-64,1.0,female
MO,2003,55-64,4.0,female
MO,2004,55-64,2.0,female
MO,2005,55-64,1.0,female
MO,2006,55-64,3.0,female
MO,2007,55-64,3.0,female
MO,2008,55-64,6.0,female
MP,1995,55-64,1.0,female
MP,1996,55-64,1.0,female
MP,1998,55-64,0.0,female
MP,2000,55-64,1.0,female
MP,2001,55-64,0.0,female
MP,2002,55-64,0.0,female
MP,2003,55-64,0.0,female
MP,2004,55-64,0.0,female
MP,2005,55-64,1.0,female
MP,2006,55-64,0.0,female
MP,2007,55-64,1.0,female
MP,2008,55-64,1.0,female
MR,1997,55-64,384.0,female
MR,1999,55-64,43.0,female
MR,2004,55-64,44.0,female
MR,2006,55-64,29.0,female
MR,2007,55-64,38.0,female
MR,2008,55-64,51.0,female
MS,2003,55-64,0.0,female
MS,2004,55-64,0.0,female
MT,1995,55-64,1.0,female
MT,1996,55-64,0.0,female
MT,1997,55-64,0.0,female
MT,1998,55-64,0.0,female
MT,2002,55-64,0.0,female
MT,2003,55-64,0.0,female
MT,2004,55-64,0.0,female
MT,2005,55-64,0.0,female
MT,2006,55-64,0.0,female
MT,2007,55-64,0.0,female
MT,2008,55-64,0.0,female
MU,1995,55-64,4.0,female
MU,1998,55-64,3.0,female
MU,1999,55-64,2.0,female
MU,2000,55-64,7.0,female
MU,2002,55-64,2.0,female
MU,2003,55-64,3.0,female
MU,2004,55-64,4.0,female
MU,2005,55-64,2.0,female
MU,2006,55-64,1.0,female
MU,2007,55-64,4.0,female
MU,2008,55-64,2.0,female
MV,1995,55-64,6.0,female
MV,1996,55-64,5.0,female
MV,1997,55-64,3.0,female
MV,1998,55-64,4.0,female
MV,1999,55-64,6.0,female
MV,2000,55-64,5.0,female
MV,2001,55-64,1.0,female
MV,2002,55-64,1.0,female
MV,2003,55-64,1.0,female
MV,2004,55-64,2.0,female
MV,2005,55-64,2.0,female
MV,2006,55-64,2.0,female
MV,2007,55-64,0.0,female
MV,2008,55-64,3.0,female
MW,1995,55-64,108.0,female
MW,1996,55-64,133.0,female
MW,1997,55-64,123.0,female
MW,1998,55-64,148.0,female
MW,1999,55-64,154.0,female
MW,2000,55-64,148.0,female
MW,2001,55-64,139.0,female
MW,2003,55-64,155.0,female
MW,2004,55-64,191.0,female
MW,2005,55-64,180.0,female
MW,2006,55-64,183.0,female
MW,2007,55-64,146.0,female
MW,2008,55-64,172.0,female
MX,1996,55-64,472.0,female
MX,1998,55-64,583.0,female
MX,1999,55-64,592.0,female
MX,2000,55-64,595.0,female
MX,2001,55-64,787.0,female
MX,2002,55-64,621.0,female
MX,2003,55-64,743.0,female
MX,2004,55-64,626.0,female
MX,2005,55-64,637.0,female
MX,2006,55-64,722.0,female
MX,2007,55-64,642.0,female
MX,2008,55-64,699.0,female
MY,1995,55-64,149.0,female
MY,1996,55-64,242.0,female
MY,1997,55-64,141.0,female
MY,1998,55-64,157.0,female
MY,1999,55-64,286.0,female
MY,2000,55-64,356.0,female
MY,2001,55-64,353.0,female
MY,2002,55-64,319.0,female
MY,2003,55-64,584.0,female
MY,2004,55-64,605.0,female
MY,2005,55-64,586.0,female
MY,2006,55-64,257.0,female
MY,2007,55-64,585.0,female
MY,2008,55-64,648.0,female
MZ,1995,55-64,234.0,female
MZ,1996,55-64,239.0,female
MZ,1997,55-64,265.0,female
NC,1995,55-64,0.0,female
NC,1996,55-64,1.0,female
NC,1999,55-64,2.0,female
NC,2000,55-64,2.0,female
NC,2001,55-64,0.0,female
NC,2002,55-64,0.0,female
NC,2003,55-64,0.0,female
NC,2004,55-64,1.0,female
NC,2005,55-64,0.0,female
NC,2006,55-64,0.0,female
NC,2007,55-64,0.0,female
NC,2008,55-64,0.0,female
NE,1997,55-64,14.0,female
NE,1998,55-64,46.0,female
NE,2000,55-64,63.0,female
NE,2003,55-64,83.0,female
NE,2005,55-64,131.0,female
NE,2006,55-64,149.0,female
NE,2007,55-64,157.0,female
NE,2008,55-64,146.0,female
NG,1995,55-64,654.0,female
NG,1996,55-64,458.0,female
NG,1997,55-64,261.0,female
NG,1998,55-64,298.0,female
NG,2000,55-64,344.0,female
NG,2001,55-64,387.0,female
NG,2002,55-64,420.0,female
NG,2003,55-64,536.0,female
NG,2004,55-64,981.0,female
NG,2005,55-64,745.0,female
NG,2006,55-64,1049.0,female
NG,2007,55-64,1194.0,female
NG,2008,55-64,1099.0,female
NI,1995,55-64,64.0,female
NI,1996,55-64,63.0,female
NI,1997,55-64,61.0,female
NI,1998,55-64,61.0,female
NI,1999,55-64,42.0,female
NI,2000,55-64,46.0,female
NI,2001,55-64,52.0,female
NI,2002,55-64,45.0,female
NI,2003,55-64,54.0,female
NI,2004,55-64,44.0,female
NI,2005,55-64,54.0,female
NI,2006,55-64,38.0,female
NI,2007,55-64,45.0,female
NI,2008,55-64,54.0,female
NL,1995,55-64,8.0,female
NL,1996,55-64,6.0,female
NL,1997,55-64,4.0,female
NL,1998,55-64,6.0,female
NL,1999,55-64,1.0,female
NL,2000,55-64,5.0,female
NL,2001,55-64,5.0,female
NL,2002,55-64,4.0,female
NL,2003,55-64,3.0,female
NL,2004,55-64,4.0,female
NL,2005,55-64,1.0,female
NL,2006,55-64,3.0,female
NL,2007,55-64,5.0,female
NL,2008,55-64,6.0,female
NO,1995,55-64,3.0,female
NO,1996,55-64,0.0,female
NO,1997,55-64,2.0,female
NO,1998,55-64,2.0,female
NO,1999,55-64,0.0,female
NO,2000,55-64,2.0,female
NO,2001,55-64,2.0,female
NO,2002,55-64,0.0,female
NO,2003,55-64,0.0,female
NO,2004,55-64,1.0,female
NO,2005,55-64,0.0,female
NO,2006,55-64,1.0,female
NO,2008,55-64,1.0,female
NP,1996,55-64,190.0,female
NP,1998,55-64,219.0,female
NP,1999,55-64,316.0,female
NP,2000,55-64,419.0,female
NP,2001,55-64,375.0,female
NP,2002,55-64,426.0,female
NP,2003,55-64,486.0,female
NP,2004,55-64,540.0,female
NP,2005,55-64,532.0,female
NP,2006,55-64,519.0,female
NP,2007,55-64,578.0,female
NP,2008,55-64,523.0,female
NR,1999,55-64,0.0,female
NR,2000,55-64,1.0,female
NR,2003,55-64,0.0,female
NR,2006,55-64,0.0,female
NR,2007,55-64,0.0,female
NR,2008,55-64,0.0,female
NU,2004,55-64,0.0,female
NU,2005,55-64,0.0,female
NU,2006,55-64,0.0,female
NU,2007,55-64,0.0,female
NZ,1995,55-64,2.0,female
NZ,1996,55-64,3.0,female
NZ,1997,55-64,5.0,female
NZ,1998,55-64,4.0,female
NZ,1999,55-64,0.0,female
NZ,2000,55-64,4.0,female
NZ,2001,55-64,3.0,female
NZ,2002,55-64,5.0,female
NZ,2003,55-64,4.0,female
NZ,2004,55-64,1.0,female
NZ,2005,55-64,1.0,female
NZ,2006,55-64,6.0,female
NZ,2007,55-64,6.0,female
NZ,2008,55-64,3.0,female
OM,1995,55-64,6.0,female
OM,1996,55-64,1.0,female
OM,1997,55-64,4.0,female
OM,1998,55-64,3.0,female
OM,1999,55-64,4.0,female
OM,2000,55-64,11.0,female
OM,2001,55-64,5.0,female
OM,2002,55-64,7.0,female
OM,2003,55-64,11.0,female
OM,2004,55-64,0.0,female
OM,2005,55-64,5.0,female
OM,2006,55-64,12.0,female
OM,2007,55-64,7.0,female
OM,2008,55-64,5.0,female
PA,1995,55-64,16.0,female
PA,1996,55-64,35.0,female
PA,1997,55-64,26.0,female
PA,1998,55-64,1.0,female
PA,1999,55-64,43.0,female
PA,2000,55-64,12.0,female
PA,2001,55-64,12.0,female
PA,2002,55-64,18.0,female
PA,2003,55-64,24.0,female
PA,2004,55-64,34.0,female
PA,2005,55-64,30.0,female
PA,2006,55-64,26.0,female
PA,2007,55-64,21.0,female
PA,2008,55-64,29.0,female
PE,1995,55-64,162.0,female
PE,1996,55-64,132.0,female
PE,1997,55-64,590.0,female
PE,1998,55-64,537.0,female
PE,1999,55-64,613.0,female
PE,2000,55-64,499.0,female
PE,2001,55-64,480.0,female
PE,2002,55-64,96.0,female
PE,2003,55-64,106.0,female
PE,2004,55-64,440.0,female
PE,2005,55-64,333.0,female
PE,2006,55-64,557.0,female
PE,2007,55-64,402.0,female
PE,2008,55-64,373.0,female
PF,1996,55-64,2.0,female
PF,1997,55-64,2.0,female
PF,1998,55-64,0.0,female
PF,1999,55-64,3.0,female
PF,2000,55-64,0.0,female
PF,2001,55-64,4.0,female
PF,2002,55-64,2.0,female
PF,2003,55-64,0.0,female
PF,2004,55-64,2.0,female
PF,2005,55-64,1.0,female
PF,2006,55-64,2.0,female
PF,2007,55-64,3.0,female
PF,2008,55-64,1.0,female
PG,1996,55-64,6.0,female
PG,1997,55-64,0.0,female
PG,1998,55-64,3.0,female
PG,1999,55-64,0.0,female
PG,2000,55-64,5.0,female
PG,2001,55-64,5.0,female
PG,2002,55-64,18.0,female
PG,2003,55-64,20.0,female
PG,2004,55-64,18.0,female
PG,2005,55-64,35.0,female
PG,2006,55-64,24.0,female
PG,2007,55-64,15.0,female
PG,2008,55-64,48.0,female
PH,1995,55-64,19.0,female
PH,1996,55-64,5.0,female
PH,1997,55-64,98.0,female
